"Province","Sex","age4","nd","hatNd","lab1mean","lab2mean","lab3mean","lab1meanvar","lab2meanvar","lab3meanvar","lab1cv","lab2cv","lab3cv","covarlab12","UNEMPRate","vrate","cvrate"
7,1,"2",266,90077.01,0.796956404303384,0.074913343593443,0.128130252103173,0.000738755866969611,0.000343778892727151,0.000479832000870384,0.0341048313698385,0.247502974648922,0.170959375846652,-0.000301351379413189,8.59226321066342,4.47316073413505,0.246149908960512
8,1,"2",513,387699.11,0.786119859805714,0.0922590459390015,0.121621094255285,0.000388479605407748,0.000178104302225322,0.000265417237042691,0.0250723674459428,0.14465326675557,0.133953990377648,-0.00015058333529519,10.5033312316149,2.27141806469372,0.143489947324504
9,1,"2",143,30096.41,0.884276895483548,0.0188573986066777,0.0968657059097746,0.000748220464194114,0.000175084381340737,0.000600870132124471,0.030933318499855,0.701684562215974,0.253058110301938,-0.00016121735670519,2.0879949670911,2.14267057841997,0.701048808651232
10,1,"2",191,32302.12,0.668603794425877,0.134375700418425,0.197020505155699,0.00154179709410923,0.00102644335906005,0.000957401904182015,0.058727940958722,0.2384222343692,0.15704919520317,-0.000805419274493633,16.7346365979719,15.1879095088266,0.232880280002917
11,1,"2",204,98614.61,0.701421625051298,0.105244750245425,0.193333624703277,0.0011555940285448,0.000474236845475428,0.000880431493002348,0.0484644728551141,0.20691749149939,0.153475971475148,-0.000374699690508941,13.0468745776979,7.11914986528622,0.204506718559538
12,1,"2",242,44591.1,0.784256723875392,0.118937859797134,0.0968054163274734,0.000915779514579845,0.00059723384721609,0.000464076317219517,0.0385866620440513,0.205471734430215,0.222533319332203,-0.000524468522288209,13.1685754041521,7.18491734840967,0.203550462456551
13,1,"2",237,36776.58,0.779729925947437,0.0826101828935698,0.137659891158993,0.000793569312997844,0.000330627140632428,0.000550815769155924,0.0361283585229479,0.220107918566796,0.170488763386498,-0.000286690342237174,9.57976812705588,4.40089552657862,0.218985587169663
14,1,"2",193,58208.89,0.767351859827597,0.102747020257559,0.129901119914845,0.000974883829901825,0.000518969281028932,0.000598296357399278,0.0406894559860172,0.221718325515634,0.188297816557668,-0.000447778376765739,11.8086602119868,6.74306759261513,0.219901468887154
15,1,"2",457,80246.03,0.74234575841322,0.0876207832337625,0.170033458353018,0.000476531212354049,0.000216275538418254,0.000346295240238346,0.0294062364153019,0.16784042476833,0.109443222719357,-0.000173255755266979,10.5571464435046,3.06385263630347,0.165801093526383
16,1,"2",138,16561.63,0.780670139352226,0.0874775007049427,0.131852359942832,0.00171000807268235,0.00113503392435628,0.000891647304829797,0.0529701877664449,0.385130625158333,0.226468937844037,-0.000976697346104417,10.076339169589,14.7566276330962,0.381233259094657
17,1,"2",193,58937.68,0.77434283127534,0.0930998641276684,0.132557304596991,0.00108976347725473,0.00053037297119354,0.000725504302340217,0.0426317187647176,0.247366933070379,0.20319655072197,-0.000447316073054027,10.7326817807158,6.92267785621193,0.245148256159393
18,1,"2",275,75987.06,0.662006794314716,0.145634927841661,0.192358277843622,0.000984655947010108,0.00056226977230575,0.000709141060125921,0.0474001599739129,0.162819652400558,0.13843803807297,-0.000418892329594968,18.0321204126034,8.18077843597479,0.158617286675637
19,1,"2",138,20307.57,0.821463621693782,0.0963561863876377,0.0821801919185801,0.0015829461851134,0.00116030930337864,0.00058595049772213,0.0484333757250417,0.353514542617109,0.294552906570038,-0.00107865249538496,10.4983773001214,13.6470965258291,0.351882731781769
20,1,"2",172,52214.28,0.818426108719684,0.0486188835697821,0.132955007710534,0.000881488842636968,0.000260269106724128,0.000689006431428801,0.0362767969697524,0.331822880313643,0.197427178242415,-0.000226375758966148,5.60742337504332,3.44035412283643,0.330779225627287
21,1,"2",102,38509.31,0.740452893079621,0.0964351217926263,0.163111985127752,0.00221253433609282,0.00116637315225573,0.00145783592421676,0.063525424415678,0.354146964685132,0.23408223247291,-0.000960535782065897,11.5230616377446,16.2524684283075,0.349857976995262
22,1,"2",107,16580.31,0.83537280062918,0.0954716769469328,0.0691555224238871,0.00179335575092594,0.00139953788573627,0.000585115848705666,0.0506935720437276,0.391848130176482,0.349779267884323,-0.00130388889397827,10.2564584360577,15.9967489281979,0.389958543713113
23,1,"2",209,47722.27,0.700602465054575,0.0949011855471251,0.2044963493983,0.00124856902054742,0.000458059251593352,0.00104884764878365,0.0504353009320167,0.225522144043214,0.158369171580534,-0.000328890311678561,11.9296983081528,6.98718510281415,0.22157546196454
24,1,"2",205,37842.93,0.676260796930893,0.0988501683141342,0.224889034754973,0.00126946358725568,0.000463125824621857,0.00107856959517078,0.0526860830569436,0.217706846056017,0.146034613732604,-0.000327009908353374,12.7530344358999,7.42263764214588,0.213631651313834
25,1,"2",113,35983.55,0.841913874534336,0.0753032983127012,0.082782827152963,0.00151993250329515,0.000860488000563353,0.000835567702081075,0.0463067695186924,0.389545696072589,0.349180970848429,-0.000772426400888713,8.20997475210371,10.1232994000199,0.387542395279142
26,1,"2",207,23682.94,0.830750742939855,0.0604646213687997,0.108784635691346,0.000810824549183752,0.00032325253608083,0.000569235374659567,0.0342762030024635,0.297351157049855,0.219320071548039,-0.000282420855302508,6.78451290117783,4.03306596232652,0.296004961058417
27,1,"2",226,26935.76,0.769266952185496,0.0528208597047197,0.177912188109784,0.000830309726112692,0.000237998834010519,0.000682117910454449,0.0374578621552506,0.292066636491731,0.14679931378869,-0.000193095324834381,6.4252089546577,3.47787343980475,0.290248264097824
28,1,"2",634,473670.93,0.831956860852744,0.0790291901595059,0.0890139489877498,0.000260629494677377,0.000139024657139121,0.000149126444567133,0.0194048805374702,0.149196413983316,0.137188991472873,-0.000125263853624683,8.67512626254726,1.65996082512622,0.148515955940112
29,1,"2",184,121973.8,0.633896213777057,0.167744712389054,0.198359073833889,0.00172951497029725,0.00110488926290691,0.00115679429233832,0.0656060672807265,0.198157510414588,0.171465202506321,-0.000838804970432916,20.9251682285362,16.2486463539779,0.192636968434518
30,1,"2",333,109819.94,0.784795001709161,0.102492407116595,0.112712591174244,0.000626695904287551,0.000353209849828398,0.000366798744832115,0.0318986423889855,0.183368490571553,0.169918821168951,-0.000306553504641917,11.5512072071702,4.41171860775597,0.181834600903059
31,1,"2",258,49195.02,0.806956273216273,0.0775062191254318,0.115537507658295,0.000982219343605568,0.00064732741872448,0.000498025273319704,0.0388377658674411,0.328265657080739,0.193153550840881,-0.000565760744505172,8.76308716271576,8.14109126594523,0.325599838094259
32,1,"2",191,22356.44,0.774311115723255,0.0591158520766276,0.166573032200118,0.00101462186623071,0.000384342156636149,0.000759124062225528,0.0411373787197032,0.331630951996318,0.165406163043001,-0.000319919980320666,7.09310525824287,5.45669634627351,0.329327872696107
33,1,"2",323,79058.04,0.700948821903503,0.0815949902122542,0.217456187884243,0.000718729599994695,0.000257712689856236,0.000584561537453432,0.0382469189395961,0.196745318518134,0.111184269730351,-0.000195940376198749,10.4268909866716,4.10183722778951,0.194238080744759
34,1,"2",119,11982.63,0.824836450762479,0.0308788638220491,0.144284685415472,0.00139057900722678,0.000257232353165614,0.00121520106625933,0.0452095297357022,0.519399447246504,0.24160384082038,-0.000216305147066531,3.60854402109673,3.49418149601856,0.518013075363895
35,1,"2",273,98825.57,0.592001948483576,0.160485186171959,0.247512865344465,0.00167260089277485,0.000736577533315205,0.00163610176628052,0.0690832922118269,0.169111944677409,0.163420817585125,-0.000386538329904766,21.3272996681099,11.6857171235219,0.160284605757195
36,1,"2",479,70012.69,0.763012819533145,0.0940733744125529,0.142913806054302,0.00042357170708509,0.000210217284291564,0.000279598695774184,0.0269731480994216,0.154123012156982,0.117002026853845,-0.000177095147801235,10.9759526027919,2.80854379542517,0.152685704501057
37,1,"2",123,26549.87,0.664719638928552,0.0764406756040613,0.258839685467386,0.00208999385346448,0.000594808606709124,0.00186122403135894,0.068775537686595,0.319053934924813,0.166674231842233,-0.000411789214407331,10.3136493016718,10.5012779692969,0.314201835195469
38,1,"2",249,86038.41,0.566933535847536,0.200275318895363,0.232791145257101,0.00159669676878634,0.00126518544364736,0.00116277375843425,0.070482138998643,0.17760273987939,0.146480952086651,-0.000849554226999728,26.1044065976634,19.1540489657638,0.167654985078689
39,1,"2",269,44966,0.783485967175199,0.0820795712315972,0.134434461593204,0.000868999065152786,0.000508291631543963,0.000513335621258916,0.0376251666586791,0.274676434115869,0.168534993529028,-0.000431977537718916,9.48276792334836,6.6528544373851,0.271999990381192
40,1,"2",113,11709.71,0.915137095624059,0.0347830988128656,0.0500798055630754,0.000717900627551259,0.000214785732692725,0.000525476935042323,0.0292783101072844,0.421341701083953,0.457735077648561,-0.000203604712600831,3.661686425509,2.37903084191157,0.421229604311544
41,1,"2",468,142659.59,0.684617697275031,0.137417470497427,0.177964832227543,0.000550408335576563,0.000280154908214697,0.000403648057255132,0.0342684435722202,0.121802770770791,0.112893059714322,-0.000213457593268064,16.7167386365962,3.98281693594343,0.119383311184859
42,1,"2",114,7115.08,0.924251027395335,0.0278858424641747,0.0478631301404903,0.000550103642460722,0.000191221693427251,0.000373466897602265,0.0253765347990076,0.495889383278825,0.403761550897458,-0.000183929219142854,2.92876406186112,2.10812200110216,0.495750868346828
43,1,"2",179,60268.51,0.803212822085696,0.0689001602993006,0.127887017615003,0.00112664894880653,0.000390940243693074,0.000869817336554015,0.0417891632408186,0.286968982169146,0.230615009713806,-0.000323885927972794,7.90037090273292,5.07209852376094,0.285066615595412
44,1,"2",134,11113.51,0.768029182499498,0.0903890849965492,0.141581732503952,0.00182401916801044,0.00104831688501139,0.0011253818137505,0.0556079617634141,0.358203892086539,0.236942367703059,-0.000873477119635663,10.5297252422422,13.8960428301603,0.354020599314564
45,1,"2",217,50524.94,0.817660743387325,0.0876719497341313,0.0946673068785436,0.000879787727622068,0.000442599276523925,0.000542582159374136,0.0362757000654304,0.239963222176146,0.246055304722407,-0.000389902422385928,9.68394827672146,5.33756361619094,0.238571780053233
46,1,"2",430,197673.19,0.765436375059258,0.100078771430764,0.134484853509978,0.000508243473937789,0.000270571301183962,0.00032000326773508,0.0294528149318704,0.164361047255304,0.133015984245468,-0.000229405753693336,11.5629139289612,3.54190454471116,0.16276129380319
47,1,"2",173,39296.69,0.837630599421987,0.0608389663353326,0.10153043424268,0.000992814378179662,0.000468712291066219,0.000623032538299081,0.0376167694113107,0.355853584152698,0.245843721009192,-0.0004192470654734,6.7713997951674,5.7587047290487,0.354392032564029
48,1,"2",195,88730.23,0.743684762228161,0.100397463187011,0.155917774584829,0.00111099636355558,0.000536708298548031,0.000781255218549072,0.0448195442053892,0.230752500499079,0.179267201223605,-0.000433224721777268,11.894275245238,7.34262834863502,0.227817871045918
49,1,"2",93,13280.64,0.714266029347983,0.0964268288275264,0.18930714182449,0.0025106399622661,0.00120498074181535,0.00178167579114089,0.0701507345937648,0.359991435430739,0.222970465721487,-0.000966972456470281,11.8943725549203,17.8564683771022,0.35526812766482
50,1,"2",290,73206.05,0.841342621272422,0.0741733777467846,0.0844840009807932,0.000514882275716946,0.000287958190094199,0.000275601931898103,0.0269700083390492,0.228779265325275,0.196501855596409,-0.000263619266956521,8.10181120004965,3.41009092734559,0.227929669731831
51,1,"2",47,7705.38,0.669504943299357,0.117829360784283,0.21266569591636,0.00728716729346273,0.00274463617752524,0.00657718007572576,0.127504520377465,0.444619872813582,0.381348835600216,-0.0017273116976311,14.9656073885187,41.7400694326874,0.431700186157879
52,1,"2",36,6515.54,0.777778971505048,0.127983252347465,0.0942377761474874,0.00561197864219386,0.00406953432547032,0.00221784424393459,0.0963167472964987,0.498447262999519,0.499735834600963,-0.00373183436186479,14.1298951288903,48.9804443858164,0.495304669085017
1,6,"2",102,22606.03,0.701988805641681,0.0629898305894489,0.235021363768871,0.00225676512430407,0.000708194287209557,0.00189722957833136,0.0676726205173769,0.422479625235889,0.185332934113323,-0.000533864916591136,8.2341947351347,11.8311300407865,0.417726454887982
2,6,"2",155,35237.92,0.498707642221788,0.237631506059381,0.26366085171883,0.00225501804775644,0.00226467348358232,0.00154614588149299,0.0952201776965484,0.200262105109753,0.149135001630331,-0.00148677282492288,32.2720184868729,35.4782371011563,0.184567354051422
3,6,"2",200,139206.39,0.562129511439813,0.131102746073654,0.306767742486534,0.00146102406363664,0.000733011497026832,0.00123555993412898,0.0679973986552095,0.206511197343696,0.114583535420696,-0.000479237813267249,18.9118069236856,14.1751326727725,0.199081333366019
4,6,"2",128,49776.79,0.553333190026918,0.126226902136518,0.320439907836564,0.00269987309057888,0.00110302257013607,0.00239276941724803,0.0939041864156281,0.26311176969024,0.152652466707808,-0.000705063121733464,18.5747961942062,22.4715029518687,0.255206659407873
5,6,"2",129,13736.87,0.511005782248795,0.13125988671364,0.357734331037565,0.00224424666929009,0.00101360417505482,0.00206888822691797,0.0927063495165996,0.242550497793471,0.127147519968387,-0.000594481308713468,20.4370080882086,22.513737375679,0.232170202964887
6,6,"2",236,50401.98,0.478254028909182,0.165995661281561,0.355750309809257,0.00120685688418597,0.000656632784382945,0.00111553377058139,0.0726388983071121,0.154370583026437,0.0938849704997656,-0.000373977948993763,25.765733970693,14.0952433974832,0.145711480690224
7,6,"2",308,87377.93,0.651510627454782,0.111111009381889,0.23737836316333,0.00120167269955806,0.000505661195029016,0.000932426970924029,0.0532073455466341,0.20238239003859,0.128637112439892,-0.000387453461831523,14.5696114580191,8.44250854355547,0.199428757843966
8,6,"2",529,399407.2,0.731633631041203,0.0659464326131327,0.202419936345664,0.000421515820018744,0.000142811275618913,0.000339700921422008,0.0280616548700221,0.181213246896496,0.0910531717205254,-0.000112313087107825,8.26831507184127,2.20221335057833,0.17947860202293
9,6,"2",134,27015.92,0.662982049102899,0.0939201774361192,0.243097773460982,0.00188044916365913,0.000814399217936697,0.00148404551162095,0.0654077227586509,0.303850370043221,0.158468383839714,-0.000605401434987436,12.4084953304438,13.7088649754334,0.298388188475739
10,6,"2",214,32771.96,0.515692683623439,0.155608025885544,0.328699290491017,0.00134793511244482,0.000717953762019863,0.00116948801457399,0.0711940211565156,0.172193298221775,0.104039707136498,-0.00044820042994535,23.1800776732922,14.5510253215615,0.164562892141297
11,6,"2",231,96537.06,0.443533913297132,0.205412512044597,0.351053574658271,0.00123347535605727,0.000813184445447159,0.00118294187278402,0.0791841768166367,0.138824985798703,0.0979734277483782,-0.000431858964360205,31.6532311486929,16.3916254045245,0.127906601880074
12,6,"2",218,42145.28,0.625867950100225,0.0751759153100893,0.298956134589686,0.00128314314842562,0.000417388277625186,0.00112751936333165,0.0572340979202518,0.271763670304898,0.112319337942087,-0.00028650603135958,10.7234253117798,8.18544060974301,0.266801028610335
13,6,"2",257,36538.15,0.443964459065388,0.1309395795901,0.425095961344512,0.00110964189139482,0.000653585361875102,0.00111187391577431,0.0750314289067111,0.195245132777391,0.0784405792392766,-0.000325676668747803,22.7759018524769,17.000594936621,0.18103247012371
14,6,"2",221,64042.94,0.451615587916482,0.157551324158447,0.39083308792507,0.00122533022607978,0.00061135010628954,0.00126416614117496,0.0775099844516745,0.156936129852871,0.0909726306031875,-0.000286257095597182,25.8634080471968,14.2218866331845,0.145811861528192
15,6,"2",517,84784.79,0.670476744708573,0.0839838136061905,0.245539441685236,0.000462301397798836,0.000153830117141477,0.000392190791295797,0.0320685175647194,0.1476811596101,0.0806542825014065,-0.000111970361822258,11.131637390533,2.62416928167283,0.145524753658641
16,6,"2",136,15603.98,0.427788295037548,0.14633894685843,0.425872758104022,0.00215600706646148,0.001073781954743,0.00204516511520604,0.108541593346654,0.223922701675048,0.106190172865267,-0.00059231195299922,25.4889397644963,29.1609789322602,0.211860151540593
17,6,"2",205,57700.78,0.675862787296809,0.106318146825745,0.217819065877446,0.00132371533439852,0.000525514113158165,0.00111607311214326,0.0538317830360622,0.215617891045554,0.153373536434299,-0.000366578167706712,13.5925259984778,8.22036178122698,0.21093337101874
18,6,"2",252,68076.22,0.478537439358413,0.192000819081906,0.329461741559681,0.00115749780714206,0.000714898630294404,0.00113751344982791,0.0710958362860757,0.139257678529092,0.102370136032612,-0.000367441493804275,28.6338350817599,13.5487799943171,0.128549554555727
19,6,"2",118,15987.31,0.663637597569572,0.0857073516432721,0.250655050787156,0.00282996106571643,0.000644740043697866,0.00242964961259956,0.0801602841180383,0.296260837735503,0.196650639632143,-0.000522525748407366,11.4376365295188,11.5502605742476,0.297138960565256
20,6,"2",197,55289.34,0.740237087293862,0.0789088818929653,0.180854030813173,0.0010943690006536,0.0004343975652772,0.000829673736317393,0.0446900716576765,0.264130042699921,0.15926688228526,-0.000349546414806703,9.6330672262599,6.34499243269397,0.261487518181803
21,6,"2",100,36691.15,0.403394006456598,0.150093959987626,0.446512033555776,0.0026419684776147,0.0014021376414401,0.00291595272122827,0.127419053442315,0.249477916435806,0.120936409712853,-0.000564076698913262,27.117836174809,37.9319792663432,0.227115994138936
22,6,"2",103,15465.05,0.706981225408259,0.0761154991416129,0.216903275450128,0.00244138229334187,0.000896297006523049,0.00195367224186345,0.0698891911686451,0.393326197246526,0.203779148257354,-0.000692003529000735,9.71980813549749,14.2691231422965,0.388634141522211
23,6,"2",237,50520.31,0.461085650503728,0.158557617718498,0.380356731777774,0.0011735065353472,0.000642074396189,0.00120131629275389,0.0742952673046887,0.159810593350264,0.0911250073886254,-0.000307132319391154,25.588532281389,14.3067766179851,0.147817387371676
24,6,"2",200,37031.43,0.582517337299694,0.0900556635269013,0.327426999173405,0.0014490466920302,0.000463647393624104,0.0013759263955526,0.0653480050924876,0.239101819471341,0.113287792212913,-0.000268383845050854,13.3897232592183,9.639015552952,0.231870094741845
25,6,"2",105,31226.94,0.776802017744934,0.0812205742861773,0.141977407968888,0.00192838154907168,0.000965612610241269,0.00127172311113143,0.0565309311164561,0.382591580439171,0.251175363108592,-0.00081113552409076,9.46601814923216,12.8736583360715,0.379038789684918
26,6,"2",232,23697.1,0.680712407847374,0.0986745213549337,0.220613070797693,0.00111023200251425,0.000476409462723332,0.000879445997762609,0.0489489301368975,0.221200019609631,0.134422927278297,-0.000353597733737488,12.6605306886434,7.56298186692287,0.217217404104479
27,6,"2",239,26036.14,0.742780995954085,0.0543701946601916,0.202848809385723,0.0008345821260078,0.000224671423134964,0.000703722081482578,0.0388932070734128,0.275684932341501,0.130776023098589,-0.000177765733830093,6.82056243537621,3.48645326075213,0.273761098534865
28,6,"2",731,512631.25,0.710557306055766,0.0970651321003158,0.192377561843918,0.000334891584783466,0.000153858165545112,0.000244905308698013,0.0257544931901766,0.127790045592434,0.0813475885518479,-0.000121922220815283,12.0186274569005,2.29541304700113,0.126059491059069
29,6,"2",214,139726.46,0.480821885847534,0.12169835262412,0.397479761528346,0.00150973358508271,0.000673366707421268,0.00151565026082743,0.0808101533099266,0.213226471733114,0.0979454979933126,-0.000333725015838273,20.1982182262987,16.4723631732626,0.200939304296497
30,6,"2",395,108380,0.505508949990773,0.127897767115704,0.366593282893523,0.000759654788124943,0.0003617107224684,0.00070637778088801,0.054522943101444,0.14870231478832,0.072499333147304,-0.000207493864852667,20.1920446470738,8.18117299505861,0.141653558909441
31,6,"2",279,48186.04,0.71959721114248,0.0754320130892682,0.204970775768252,0.000935057124477997,0.00033471655884903,0.000746829228590728,0.0424941943912254,0.242539736217339,0.133327184604112,-0.00026147222736815,9.48795475564556,5.18202213521868,0.239925841578347
32,6,"2",225,24892.78,0.633533498468231,0.088642570255311,0.277823931276458,0.00128784952293121,0.000446032107602565,0.00115004053342832,0.0566451821025826,0.238254285463022,0.122063809936556,-0.000291920548552726,12.2743710425061,8.15905967715218,0.232713087079082
33,6,"2",383,82684.93,0.632221857114712,0.0720315056201898,0.295746637265098,0.000680740630527503,0.000211206204883497,0.000599188760019106,0.0412687514748545,0.201758037024473,0.0827679147472212,-0.000146379037695947,10.2280669758483,4.11743119300106,0.198389924406882
34,6,"2",127,12294.16,0.63073198982281,0.0912140398368006,0.278053970340389,0.00229486627531302,0.000939556389412548,0.00201318630261835,0.0759510589704169,0.336046776829796,0.161366315450535,-0.000610618181053614,12.6344679642891,17.0484133760473,0.326802240310002
35,6,"2",272,93671.73,0.4576503497907,0.13314059642114,0.40920905378816,0.00138180139004116,0.000635785444467894,0.00134528561419053,0.0812248679515178,0.189384657307191,0.0896317787450157,-0.000336150610159266,22.5359913307473,16.3037790166101,0.179170899168099
36,6,"2",543,73571.39,0.587808929530895,0.132114807128151,0.280076263340954,0.000507135910305812,0.000257966677253056,0.000422222455411797,0.0383112218258268,0.121571089782008,0.0733659186455217,-0.000171440066073535,18.3512225532745,4.63887559611707,0.117365745256944
37,6,"2",139,26608.4,0.614047819485576,0.0784906270200388,0.307461553494385,0.00204536622388464,0.000517371772456293,0.00191387015618819,0.073651796829631,0.289790114605555,0.142287063968079,-0.000324433920076371,11.3337573409944,10.3880760259414,0.284376463906691
38,6,"2",296,89513.17,0.513147730104967,0.168850349060367,0.318001920834666,0.00152357585523933,0.00112573750747557,0.00129108957899074,0.0760658335315841,0.19870857336273,0.112992194795904,-0.000679111891862076,24.7581854287648,21.1498413212325,0.185752533296813
39,6,"2",313,45855.92,0.636590651763175,0.0762475161331405,0.287161832103685,0.000919329714339371,0.000288220070118502,0.000798309302889892,0.0476294308548698,0.222657028705267,0.0983917940907732,-0.000204620240783991,10.696329064163,5.49986967861554,0.219250930021581
40,6,"2",117,10766.55,0.745914893814639,0.0274228977713381,0.226662208414023,0.00206486871153491,0.000210925483772945,0.00196692394417064,0.0609195859482827,0.529603909354217,0.19566568503782,-0.000154435125568612,3.54604392410445,3.50124509771616,0.527675762119037
41,6,"2",476,144034.12,0.466798075344925,0.16947178904554,0.363730135609535,0.000618057736746279,0.000390402016393382,0.000593739963331521,0.0532580752396902,0.116589277740224,0.0669913695004314,-0.00020735989490407,26.6352059920189,8.27529921825684,0.108002993541406
42,6,"2",106,6424.69,0.75624349190389,0.0525472824369736,0.191209225659137,0.00214308234675298,0.000659479674032417,0.00176150143456043,0.0612149894847525,0.488709123273996,0.219499056535574,-0.000520530293112483,6.49701803037972,9.91924605732833,0.484758306670053
43,6,"2",193,63318.05,0.593586031155413,0.147642575853173,0.258771392991414,0.00149970493119403,0.000835254812664625,0.00119032055042889,0.0652407939543917,0.195748246250852,0.133326261670577,-0.000572319596714886,19.918628943508,14.1555645514515,0.188887907665748
44,6,"2",148,11429.31,0.701451793677834,0.0463746280396629,0.252173578282504,0.00162325909033143,0.000275897871396281,0.00150740414862174,0.0574375744580948,0.358173734945419,0.153962612607981,-0.000195876406552983,6.20125562468849,4.85959322756281,0.355484218379208
45,6,"2",207,49113.52,0.542319507948117,0.150550601952375,0.307129890099508,0.00160973217221303,0.000729250913044184,0.00125252418550675,0.0739812364013392,0.179372555060564,0.115231436505418,-0.000543229449875233,21.7285462024039,14.7384396646641,0.176683129911108
46,6,"2",450,200927.06,0.632287856100617,0.0916294699180887,0.276082673981295,0.000617891296513544,0.000262804580806262,0.000513854195985615,0.0393134536834344,0.176921776402748,0.0821071165852538,-0.000183420840667095,12.6574494938557,4.78843934319248,0.172882403654195
47,6,"2",193,40760.52,0.692122426308595,0.0499409722937784,0.257936601397627,0.0013041918274729,0.000313729325444205,0.00113722513120076,0.0521780465209685,0.354666822892415,0.130740532956403,-0.000240348010858169,6.73001422625599,5.6115224819502,0.351985174357067
48,6,"2",219,92541.68,0.722519409632503,0.0755173236535148,0.201963266713982,0.00104396373547777,0.000313154343947715,0.000879941652999259,0.0447191137397602,0.234332556254271,0.14687725632599,-0.000238588213213111,9.46288817340057,4.81927591963098,0.231988890580135
49,6,"2",108,13919.49,0.643403601712419,0.069990351657999,0.286606046629582,0.00285807930492854,0.0007313486261758,0.00271359077252085,0.0830909357508919,0.386388373004271,0.181755193065034,-0.000437918579291742,9.81089779739942,13.7521941904126,0.377987333361409
50,6,"2",308,71726.47,0.675958680247334,0.0893256004373281,0.234715719315338,0.000856913741024358,0.000338221491209653,0.000708601740149844,0.0433060331640167,0.205884975875594,0.113411979637436,-0.000243266746042084,11.6722115809582,5.56139849120848,0.202040696032519
51,6,"2",51,6201.45,0.536511622281886,0.0889485523546912,0.374539825363423,0.00608261316594633,0.0015734961951913,0.00598400481846902,0.145367045730971,0.44595800529124,0.206537047142653,-0.000836052271334306,14.221297528076,37.9542449108102,0.433202501050425
52,6,"2",36,5232.2,0.641598180497687,0.139362027445434,0.219039792056879,0.00750553335586687,0.00316731775856449,0.00573224711341848,0.13502918799733,0.403832587862852,0.345652286136972,-0.00247030200050644,17.8449588119839,50.8460143630323,0.399588432922513
1,1,"3",49,9806.87,0.425410961907316,0.0437611592689614,0.530827878823723,0.00512051817260219,0.000912361532110454,0.00528059769362534,0.168208632209879,0.690231324187985,0.136895072818865,-0.000376141005543649,9.32731449584991,38.9906632466007,0.669458547568891
2,1,"3",55,13410.41,0.428409720508172,0.138373099703887,0.433217179787941,0.00515612802937676,0.00232068382094008,0.00543099624844265,0.167611004944332,0.348141917937988,0.170111659224782,-0.0010229078009371,24.4137780414931,62.5918085323239,0.324058754348341
3,1,"3",79,59485.93,0.428776687193089,0.113997209087931,0.45722610371898,0.00373025117591096,0.00144957038874607,0.00374394082147725,0.142441937870333,0.333983825954229,0.133823834828944,-0.000717940371589889,21.0027066277537,44.3781733411738,0.317182665919837
4,1,"3",52,20991.26,0.477027105566793,0.167777922811684,0.355194971621522,0.00722284560663514,0.00288483544568567,0.00582676910123819,0.178160371100952,0.320129509716517,0.214905284699301,-0.00214045597554131,26.0199464066842,69.5560245964404,0.320524313349116
5,1,"3",57,5640.31,0.636704365540192,0.109976224711053,0.253319409748755,0.0042968252084613,0.00166109599237861,0.00342813285396063,0.102952291145302,0.370594148873242,0.231132147637275,-0.00126489417343964,14.7286840111979,29.0342715099724,0.36584028099851
6,1,"3",102,23588.85,0.402098025126278,0.186138366219633,0.411763608654089,0.00269612928081448,0.00162234520552683,0.00267391435721004,0.12913334960918,0.216389277646969,0.125581534421857,-0.000822280064565638,31.6434632331639,39.990224555016,0.199844827657949
7,1,"3",115,34318.95,0.542175969835907,0.043651976531916,0.414172053632177,0.00297041838940401,0.00039390287648144,0.00290175679356314,0.100523718990198,0.454664099113384,0.130061786033363,-0.000231282236161154,7.45133051479731,11.2408396489045,0.449951339158433
8,1,"3",231,158256.26,0.493969717216873,0.0212902162606395,0.484740066522487,0.00118355742778978,9.04821797096256e-05,0.00117658948464756,0.0696457055386357,0.446787952691044,0.0707625644171372,-4.87250614259222e-05,4.13193708211521,3.35377095941623,0.443213520257433
9,1,"3",55,12529.91,0.549120464552419,0.0125499704307533,0.438329565016828,0.00541831951984154,0.000155948430730786,0.00543067857074013,0.134049338971672,0.995056639543071,0.168122672441949,-7.17946899160961e-05,2.23440110945652,4.91004701948668,0.991703137369209
10,1,"3",79,13879.25,0.379851937244448,0.129191418844678,0.490956643910874,0.00332546798031906,0.00183792795857936,0.00354870489546206,0.151814075644616,0.331841405580278,0.121336594403251,-0.000807345521718179,25.3792564620092,59.5617273598114,0.304091826924303
11,1,"3",91,37495.56,0.43444263800834,0.129289974599659,0.436267387392001,0.00316626110380496,0.00153412231788907,0.0030227088043954,0.129521218288105,0.302945945069537,0.126021721064538,-0.000838837308649315,22.9346274648764,43.2415935953378,0.286720770628731
12,1,"3",87,16368.82,0.48975796667078,0.0429273460151679,0.467314687314052,0.00323096566311436,0.00108096845113412,0.00322706776352484,0.116060560099701,0.765900707017605,0.121561097319508,-0.000542433175361819,8.0586689726278,35.7749829334687,0.742209315812885
13,1,"3",98,15925.66,0.505251273730571,0.0893400964230054,0.405408629846424,0.00283445191982316,0.000885030661890754,0.00267673583768042,0.105372462701103,0.332991188637827,0.127617363346042,-0.000521373372016746,15.0254613348878,23.6516967895318,0.323670662043966
